"2014/2015","Saskatchewan","2021A000247","Master's degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064417990","9.4.4.2.1.1.1","","..","","","0"
"2014/2015","Saskatchewan","2021A000247","Doctoral degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064418530","9.5.2.2.1.1.1","33","","","","0"
"2014/2015","Saskatchewan","2021A000247","Doctoral degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064418800","9.5.3.2.1.1.1","66","","","","0"
"2014/2015","Saskatchewan","2021A000247","Doctoral degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064419070","9.5.4.2.1.1.1","","..","","","0"
"2014/2015","Alberta","2021A000248","Career, technical or professional training certificate","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064419610","10.1.2.2.1.1.1","453","","","","0"
"2014/2015","Alberta","2021A000248","Career, technical or professional training certificate","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064419880","10.1.3.2.1.1.1","3771","","","","0"
"2014/2015","Alberta","2021A000248","Career, technical or professional training certificate","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064420150","10.1.4.2.1.1.1","","..","","","0"
"2014/2015","Alberta","2021A000248","Career, technical or professional training diploma","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064420690","10.2.2.2.1.1.1","2526","","","","0"
"2014/2015","Alberta","2021A000248","Career, technical or professional training diploma","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064420960","10.2.3.2.1.1.1","9009","","","","0"
"2014/2015","Alberta","2021A000248","Career, technical or professional training diploma","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064421230","10.2.4.2.1.1.1","","..","","","0"
"2014/2015","Alberta","2021A000248","Undergraduate degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064421770","10.3.2.2.1.1.1","4614","","","","0"
"2014/2015","Alberta","2021A000248","Undergraduate degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064422040","10.3.3.2.1.1.1","10191","","","","0"
"2014/2015","Alberta","2021A000248","Undergraduate degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064422310","10.3.4.2.1.1.1","3291","","","","0"
"2014/2015","Alberta","2021A000248","Master's degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064422850","10.4.2.2.1.1.1","486","","","","0"
"2014/2015","Alberta","2021A000248","Master's degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064423120","10.4.3.2.1.1.1","1749","","","","0"
"2014/2015","Alberta","2021A000248","Master's degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064423390","10.4.4.2.1.1.1","","..","","","0"
"2014/2015","Alberta","2021A000248","Doctoral degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064423930","10.5.2.2.1.1.1","171","","","","0"
"2014/2015","Alberta","2021A000248","Doctoral degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064424200","10.5.3.2.1.1.1","204","","","","0"
"2014/2015","Alberta","2021A000248","Doctoral degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064424470","10.5.4.2.1.1.1","","..","","","0"
"2014/2015","British Columbia","2021A000259","Career, technical or professional training certificate","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064425010","11.1.2.2.1.1.1","978","","","","0"
"2014/2015","British Columbia","2021A000259","Career, technical or professional training certificate","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064425280","11.1.3.2.1.1.1","6465","","","","0"
"2014/2015","British Columbia","2021A000259","Career, technical or professional training certificate","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064425550","11.1.4.2.1.1.1","","..","","","0"
"2014/2015","British Columbia","2021A000259","Career, technical or professional training diploma","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064426090","11.2.2.2.1.1.1","1866","","","","0"
"2014/2015","British Columbia","2021A000259","Career, technical or professional training diploma","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064426360","11.2.3.2.1.1.1","6429","","","","0"
"2014/2015","British Columbia","2021A000259","Career, technical or professional training diploma","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064426630","11.2.4.2.1.1.1","","..","","","0"
"2014/2015","British Columbia","2021A000259","Undergraduate degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064427170","11.3.2.2.1.1.1","5703","","","","0"
"2014/2015","British Columbia","2021A000259","Undergraduate degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064427440","11.3.3.2.1.1.1","8454","","","","0"
"2014/2015","British Columbia","2021A000259","Undergraduate degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064427710","11.3.4.2.1.1.1","3852","","","","0"
"2014/2015","British Columbia","2021A000259","Master's degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064428250","11.4.2.2.1.1.1","570","","","","0"
"2014/2015","British Columbia","2021A000259","Master's degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064428520","11.4.3.2.1.1.1","2343","","","","0"
"2014/2015","British Columbia","2021A000259","Master's degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064428790","11.4.4.2.1.1.1","","..","","","0"
"2014/2015","British Columbia","2021A000259","Doctoral degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064429330","11.5.2.2.1.1.1","189","","","","0"
"2014/2015","British Columbia","2021A000259","Doctoral degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064429600","11.5.3.2.1.1.1","258","","","","0"
"2014/2015","British Columbia","2021A000259","Doctoral degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064429870","11.5.4.2.1.1.1","","..","","","0"
"2015/2016","Newfoundland and Labrador","2021A000210","Career, technical or professional training certificate","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064376410","2.1.2.2.1.1.1","144","","","","0"
"2015/2016","Newfoundland and Labrador","2021A000210","Career, technical or professional training certificate","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064376680","2.1.3.2.1.1.1","1602","","","","0"
"2015/2016","Newfoundland and Labrador","2021A000210","Career, technical or professional training certificate","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064376950","2.1.4.2.1.1.1","54","","","","0"
"2015/2016","Newfoundland and Labrador","2021A000210","Career, technical or professional training diploma","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064377490","2.2.2.2.1.1.1","552","","","","0"
"2015/2016","Newfoundland and Labrador","2021A000210","Career, technical or professional training diploma","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064377760","2.2.3.2.1.1.1","765","","","","0"
"2015/2016","Newfoundland and Labrador","2021A000210","Career, technical or professional training diploma","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064378030","2.2.4.2.1.1.1","","..","","","0"
"2015/2016","Newfoundland and Labrador","2021A000210","Undergraduate degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064378570","2.3.2.2.1.1.1","1083","","","","0"
"2015/2016","Newfoundland and Labrador","2021A000210","Undergraduate degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064378840","2.3.3.2.1.1.1","906","","","","0"
"2015/2016","Newfoundland and Labrador","2021A000210","Undergraduate degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064379110","2.3.4.2.1.1.1","657","","","","0"
"2015/2016","Newfoundland and Labrador","2021A000210","Master's degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064379650","2.4.2.2.1.1.1","90","","","","0"
"2015/2016","Newfoundland and Labrador","2021A000210","Master's degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064379920","2.4.3.2.1.1.1","156","","","","0"
"2015/2016","Newfoundland and Labrador","2021A000210","Master's degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064380190","2.4.4.2.1.1.1","","..","","","0"
"2015/2016","Newfoundland and Labrador","2021A000210","Doctoral degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064380730","2.5.2.2.1.1.1","21","","","","0"
"2015/2016","Newfoundland and Labrador","2021A000210","Doctoral degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064381000","2.5.3.2.1.1.1","24","","","","0"
"2015/2016","Newfoundland and Labrador","2021A000210","Doctoral degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064381270","2.5.4.2.1.1.1","","..","","","0"
"2015/2016","Prince Edward Island","2021A000211","Career, technical or professional training certificate","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064381810","3.1.2.2.1.1.1","27","","","","0"
"2015/2016","Prince Edward Island","2021A000211","Career, technical or professional training certificate","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064382080","3.1.3.2.1.1.1","510","","","","0"
"2015/2016","Prince Edward Island","2021A000211","Career, technical or professional training certificate","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064382350","3.1.4.2.1.1.1","","..","","","0"
"2015/2016","Prince Edward Island","2021A000211","Career, technical or professional training diploma","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064382890","3.2.2.2.1.1.1","207","","","","0"
"2015/2016","Prince Edward Island","2021A000211","Career, technical or professional training diploma","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064383160","3.2.3.2.1.1.1","714","","","","0"
"2015/2016","Prince Edward Island","2021A000211","Career, technical or professional training diploma","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064383430","3.2.4.2.1.1.1","","..","","","0"
"2015/2016","Prince Edward Island","2021A000211","Undergraduate degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064383970","3.3.2.2.1.1.1","210","","","","0"
"2015/2016","Prince Edward Island","2021A000211","Undergraduate degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064384240","3.3.3.2.1.1.1","411","","","","0"
"2015/2016","Prince Edward Island","2021A000211","Undergraduate degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064384510","3.3.4.2.1.1.1","","..","","","0"
"2015/2016","Prince Edward Island","2021A000211","Master's degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064385050","3.4.2.2.1.1.1","21","","","","0"
"2015/2016","Prince Edward Island","2021A000211","Master's degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064385320","3.4.3.2.1.1.1","111","","","","0"
"2015/2016","Prince Edward Island","2021A000211","Master's degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064385590","3.4.4.2.1.1.1","","..","","","0"
"2015/2016","Prince Edward Island","2021A000211","Doctoral degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064386130","3.5.2.2.1.1.1","3","","","","0"
"2015/2016","Prince Edward Island","2021A000211","Doctoral degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064386400","3.5.3.2.1.1.1","3","","","","0"
"2015/2016","Prince Edward Island","2021A000211","Doctoral degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064386670","3.5.4.2.1.1.1","","..","","","0"
"2015/2016","Nova Scotia","2021A000212","Career, technical or professional training certificate","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064387210","4.1.2.2.1.1.1","99","","","","0"
"2015/2016","Nova Scotia","2021A000212","Career, technical or professional training certificate","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064387480","4.1.3.2.1.1.1","2256","","","","0"
"2015/2016","Nova Scotia","2021A000212","Career, technical or professional training certificate","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064387750","4.1.4.2.1.1.1","","..","","","0"
"2015/2016","Nova Scotia","2021A000212","Career, technical or professional training diploma","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064388290","4.2.2.2.1.1.1","762","","","","0"
"2015/2016","Nova Scotia","2021A000212","Career, technical or professional training diploma","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064388560","4.2.3.2.1.1.1","2289","","","","0"
"2015/2016","Nova Scotia","2021A000212","Career, technical or professional training diploma","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064388830","4.2.4.2.1.1.1","","..","","","0"
"2015/2016","Nova Scotia","2021A000212","Undergraduate degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064389370","4.3.2.2.1.1.1","2004","","","","0"
"2015/2016","Nova Scotia","2021A000212","Undergraduate degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064389640","4.3.3.2.1.1.1","4200","","","","0"
"2015/2016","Nova Scotia","2021A000212","Undergraduate degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064389910","4.3.4.2.1.1.1","","..","","","0"
"2015/2016","Nova Scotia","2021A000212","Master's degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064390450","4.4.2.2.1.1.1","159","","","","0"
"2015/2016","Nova Scotia","2021A000212","Master's degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064390720","4.4.3.2.1.1.1","723","","","","0"
"2015/2016","Nova Scotia","2021A000212","Master's degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064390990","4.4.4.2.1.1.1","","..","","","0"
"2015/2016","Nova Scotia","2021A000212","Doctoral degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064391530","4.5.2.2.1.1.1","33","","","","0"
"2015/2016","Nova Scotia","2021A000212","Doctoral degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064391800","4.5.3.2.1.1.1","33","","","","0"
"2015/2016","Nova Scotia","2021A000212","Doctoral degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064392070","4.5.4.2.1.1.1","","..","","","0"
"2015/2016","New Brunswick","2021A000213","Career, technical or professional training certificate","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064392610","5.1.2.2.1.1.1","111","","","","0"
"2015/2016","New Brunswick","2021A000213","Career, technical or professional training certificate","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064392880","5.1.3.2.1.1.1","1773","","","","0"
"2015/2016","New Brunswick","2021A000213","Career, technical or professional training certificate","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064393150","5.1.4.2.1.1.1","","..","","","0"
"2015/2016","New Brunswick","2021A000213","Career, technical or professional training diploma","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064393690","5.2.2.2.1.1.1","537","","","","0"
"2015/2016","New Brunswick","2021A000213","Career, technical or professional training diploma","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064393960","5.2.3.2.1.1.1","1101","","","","0"
"2015/2016","New Brunswick","2021A000213","Career, technical or professional training diploma","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064394230","5.2.4.2.1.1.1","","..","","","0"
"2015/2016","New Brunswick","2021A000213","Undergraduate degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064394770","5.3.2.2.1.1.1","1083","","","","0"
"2015/2016","New Brunswick","2021A000213","Undergraduate degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064395040","5.3.3.2.1.1.1","2214","","","","0"
"2015/2016","New Brunswick","2021A000213","Undergraduate degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064395310","5.3.4.2.1.1.1","","..","","","0"
"2015/2016","New Brunswick","2021A000213","Master's degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064395850","5.4.2.2.1.1.1","90","","","","0"
"2015/2016","New Brunswick","2021A000213","Master's degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064396120","5.4.3.2.1.1.1","153","","","","0"
"2015/2016","New Brunswick","2021A000213","Master's degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064396390","5.4.4.2.1.1.1","","..","","","0"
"2015/2016","New Brunswick","2021A000213","Doctoral degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064396930","5.5.2.2.1.1.1","12","","","","0"
"2015/2016","New Brunswick","2021A000213","Doctoral degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064397200","5.5.3.2.1.1.1","33","","","","0"
"2015/2016","New Brunswick","2021A000213","Doctoral degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064397470","5.5.4.2.1.1.1","","..","","","0"
"2015/2016","Quebec","2021A000224","Career, technical or professional training certificate","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064398010","6.1.2.2.1.1.1","","..","","","0"
"2015/2016","Quebec","2021A000224","Career, technical or professional training certificate","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064398280","6.1.3.2.1.1.1","","..","","","0"
"2015/2016","Quebec","2021A000224","Career, technical or professional training certificate","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064398550","6.1.4.2.1.1.1","","..","","","0"
"2015/2016","Quebec","2021A000224","Career, technical or professional training diploma","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064399090","6.2.2.2.1.1.1","4242","","","","0"
"2015/2016","Quebec","2021A000224","Career, technical or professional training diploma","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064399360","6.2.3.2.1.1.1","23499","","","","0"
"2015/2016","Quebec","2021A000224","Career, technical or professional training diploma","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064399630","6.2.4.2.1.1.1","","..","","","0"
"2015/2016","Quebec","2021A000224","Undergraduate degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064400170","6.3.2.2.1.1.1","7206","","","","0"
"2015/2016","Quebec","2021A000224","Undergraduate degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064400440","6.3.3.2.1.1.1","24891","","","","0"
"2015/2016","Quebec","2021A000224","Undergraduate degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064400710","6.3.4.2.1.1.1","1164","","","","0"
"2015/2016","Quebec","2021A000224","Master's degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064401250","6.4.2.2.1.1.1","1677","","","","0"
"2015/2016","Quebec","2021A000224","Master's degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064401520","6.4.3.2.1.1.1","5310","","","","0"
"2015/2016","Quebec","2021A000224","Master's degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064401790","6.4.4.2.1.1.1","36","","","","0"
"2015/2016","Quebec","2021A000224","Doctoral degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064402330","6.5.2.2.1.1.1","513","","","","0"
"2015/2016","Quebec","2021A000224","Doctoral degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064402600","6.5.3.2.1.1.1","900","","","","0"
"2015/2016","Quebec","2021A000224","Doctoral degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064402870","6.5.4.2.1.1.1","","..","","","0"
"2015/2016","Ontario","2021A000235","Career, technical or professional training certificate","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064403410","7.1.2.2.1.1.1","336","","","","0"
"2015/2016","Ontario","2021A000235","Career, technical or professional training certificate","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064403680","7.1.3.2.1.1.1","20883","","","","0"
"2015/2016","Ontario","2021A000235","Career, technical or professional training certificate","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064403950","7.1.4.2.1.1.1","","..","","","0"
"2015/2016","Ontario","2021A000235","Career, technical or professional training diploma","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064404490","7.2.2.2.1.1.1","14808","","","","0"
"2015/2016","Ontario","2021A000235","Career, technical or professional training diploma","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064404760","7.2.3.2.1.1.1","52179","","","","0"
"2015/2016","Ontario","2021A000235","Career, technical or professional training diploma","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064405030","7.2.4.2.1.1.1","","..","","","0"
"2015/2016","Ontario","2021A000235","Undergraduate degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064405570","7.3.2.2.1.1.1","30927","","","","0"
"2015/2016","Ontario","2021A000235","Undergraduate degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064405840","7.3.3.2.1.1.1","51858","","","","0"
"2015/2016","Ontario","2021A000235","Undergraduate degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064406110","7.3.4.2.1.1.1","6336","","","","0"
"2015/2016","Ontario","2021A000235","Master's degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064406650","7.4.2.2.1.1.1","4089","","","","0"
"2015/2016","Ontario","2021A000235","Master's degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064406920","7.4.3.2.1.1.1","10902","","","","0"
"2015/2016","Ontario","2021A000235","Master's degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064407190","7.4.4.2.1.1.1","","..","","","0"
"2015/2016","Ontario","2021A000235","Doctoral degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064407730","7.5.2.2.1.1.1","1065","","","","0"
"2015/2016","Ontario","2021A000235","Doctoral degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064408000","7.5.3.2.1.1.1","1650","","","","0"
"2015/2016","Ontario","2021A000235","Doctoral degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064408270","7.5.4.2.1.1.1","","..","","","0"
"2015/2016","Manitoba","2021A000246","Career, technical or professional training certificate","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064408810","8.1.2.2.1.1.1","156","","","","0"
"2015/2016","Manitoba","2021A000246","Career, technical or professional training certificate","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064409080","8.1.3.2.1.1.1","1176","","","","0"
"2015/2016","Manitoba","2021A000246","Career, technical or professional training certificate","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064409350","8.1.4.2.1.1.1","","..","","","0"
"2015/2016","Manitoba","2021A000246","Career, technical or professional training diploma","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064409890","8.2.2.2.1.1.1","483","","","","0"
"2015/2016","Manitoba","2021A000246","Career, technical or professional training diploma","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064410160","8.2.3.2.1.1.1","1239","","","","0"
"2015/2016","Manitoba","2021A000246","Career, technical or professional training diploma","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064410430","8.2.4.2.1.1.1","","..","","","0"
"2015/2016","Manitoba","2021A000246","Undergraduate degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064410970","8.3.2.2.1.1.1","1323","","","","0"
"2015/2016","Manitoba","2021A000246","Undergraduate degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064411240","8.3.3.2.1.1.1","2337","","","","0"
"2015/2016","Manitoba","2021A000246","Undergraduate degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064411510","8.3.4.2.1.1.1","2838","","","","0"
"2015/2016","Manitoba","2021A000246","Master's degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064412050","8.4.2.2.1.1.1","111","","","","0"
"2015/2016","Manitoba","2021A000246","Master's degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064412320","8.4.3.2.1.1.1","414","","","","0"
