"REF_DATE","GEO","DGUID","Labour force characteristics","North American Industry Classification System (NAICS)","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010","Alberta","2021A000248","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368014","10.3.17.1.1","93.7","","","","1"
"2011","Alberta","2021A000248","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368014","10.3.17.1.1","99.3","","","","1"
"2012","Alberta","2021A000248","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368014","10.3.17.1.1","107.2","","","","1"
"2013","Alberta","2021A000248","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368014","10.3.17.1.1","111.1","","","","1"
"2014","Alberta","2021A000248","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368014","10.3.17.1.1","110.2","","","","1"
"2015","Alberta","2021A000248","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368014","10.3.17.1.1","117.2","","","","1"
"2016","Alberta","2021A000248","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368014","10.3.17.1.1","112.7","","","","1"
"2017","Alberta","2021A000248","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368014","10.3.17.1.1","120.6","","","","1"
"2018","Alberta","2021A000248","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368014","10.3.17.1.1","120.5","","","","1"
"2019","Alberta","2021A000248","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368014","10.3.17.1.1","122.4","","","","1"
"2020","Alberta","2021A000248","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368014","10.3.17.1.1","109.1","","","","1"
"2021","Alberta","2021A000248","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368014","10.3.17.1.1","112.1","","","","1"
"2022","Alberta","2021A000248","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368014","10.3.17.1.1","113.6","","","","1"
"2023","Alberta","2021A000248","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368014","10.3.17.1.1","121.0","","","","1"
"2024","Alberta","2021A000248","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368014","10.3.17.1.1","125.3","","","","1"
"2001","Alberta","2021A000248","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368022","10.3.25.1.1","48.7","","","","1"
"2002","Alberta","2021A000248","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368022","10.3.25.1.1","52.8","","","","1"
"2003","Alberta","2021A000248","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368022","10.3.25.1.1","53.9","","","","1"
"2004","Alberta","2021A000248","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368022","10.3.25.1.1","54.3","","","","1"
"2005","Alberta","2021A000248","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368022","10.3.25.1.1","54.9","","","","1"
"2006","Alberta","2021A000248","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368022","10.3.25.1.1","51.1","","","","1"
"2007","Alberta","2021A000248","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368022","10.3.25.1.1","52.3","","","","1"
"2008","Alberta","2021A000248","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368022","10.3.25.1.1","50.1","","","","1"
"2009","Alberta","2021A000248","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368022","10.3.25.1.1","53.5","","","","1"
"2010","Alberta","2021A000248","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368022","10.3.25.1.1","55.2","","","","1"
"2011","Alberta","2021A000248","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368022","10.3.25.1.1","54.1","","","","1"
"2012","Alberta","2021A000248","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368022","10.3.25.1.1","51.0","","","","1"
"2013","Alberta","2021A000248","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368022","10.3.25.1.1","54.6","","","","1"
"2014","Alberta","2021A000248","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368022","10.3.25.1.1","53.2","","","","1"
"2015","Alberta","2021A000248","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368022","10.3.25.1.1","50.4","","","","1"
"2016","Alberta","2021A000248","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368022","10.3.25.1.1","47.1","","","","1"
"2017","Alberta","2021A000248","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368022","10.3.25.1.1","43.4","","","","1"
"2018","Alberta","2021A000248","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368022","10.3.25.1.1","51.4","","","","1"
"2019","Alberta","2021A000248","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368022","10.3.25.1.1","51.7","","","","1"
"2020","Alberta","2021A000248","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368022","10.3.25.1.1","46.8","","","","1"
"2021","Alberta","2021A000248","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368022","10.3.25.1.1","45.5","","","","1"
"2022","Alberta","2021A000248","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368022","10.3.25.1.1","51.2","","","","1"
"2023","Alberta","2021A000248","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368022","10.3.25.1.1","50.2","","","","1"
"2024","Alberta","2021A000248","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368022","10.3.25.1.1","47.4","","","","1"
"2001","Alberta","2021A000248","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368016","10.3.19.1.1","47.7","","","","1"
"2002","Alberta","2021A000248","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368016","10.3.19.1.1","45.3","","","","1"
"2003","Alberta","2021A000248","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368016","10.3.19.1.1","48.4","","","","1"
"2004","Alberta","2021A000248","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368016","10.3.19.1.1","50.8","","","","1"
"2005","Alberta","2021A000248","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368016","10.3.19.1.1","53.9","","","","1"
"2006","Alberta","2021A000248","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368016","10.3.19.1.1","56.9","","","","1"
"2007","Alberta","2021A000248","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368016","10.3.19.1.1","57.4","","","","1"
"2008","Alberta","2021A000248","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368016","10.3.19.1.1","65.7","","","","1"
"2009","Alberta","2021A000248","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368016","10.3.19.1.1","62.4","","","","1"
"2010","Alberta","2021A000248","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368016","10.3.19.1.1","60.3","","","","1"
"2011","Alberta","2021A000248","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368016","10.3.19.1.1","51.3","","","","1"
"2012","Alberta","2021A000248","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368016","10.3.19.1.1","62.1","","","","1"
"2013","Alberta","2021A000248","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368016","10.3.19.1.1","60.6","","","","1"
"2014","Alberta","2021A000248","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368016","10.3.19.1.1","60.2","","","","1"
"2015","Alberta","2021A000248","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368016","10.3.19.1.1","61.4","","","","1"
"2016","Alberta","2021A000248","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368016","10.3.19.1.1","62.6","","","","1"
"2017","Alberta","2021A000248","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368016","10.3.19.1.1","58.7","","","","1"
"2018","Alberta","2021A000248","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368016","10.3.19.1.1","61.3","","","","1"
"2019","Alberta","2021A000248","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368016","10.3.19.1.1","60.2","","","","1"
"2020","Alberta","2021A000248","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368016","10.3.19.1.1","66.7","","","","1"
"2021","Alberta","2021A000248","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368016","10.3.19.1.1","69.3","","","","1"
"2022","Alberta","2021A000248","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368016","10.3.19.1.1","71.8","","","","1"
"2023","Alberta","2021A000248","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368016","10.3.19.1.1","69.8","","","","1"
"2024","Alberta","2021A000248","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368016","10.3.19.1.1","76.1","","","","1"
"2001","Alberta","2021A000248","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368017","10.3.20.1.1","22.7","","","","1"
"2002","Alberta","2021A000248","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368017","10.3.20.1.1","24.4","","","","1"
"2003","Alberta","2021A000248","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368017","10.3.20.1.1","24.3","","","","1"
"2004","Alberta","2021A000248","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368017","10.3.20.1.1","27.3","","","","1"
"2005","Alberta","2021A000248","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368017","10.3.20.1.1","27.9","","","","1"
"2006","Alberta","2021A000248","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368017","10.3.20.1.1","31.5","","","","1"
"2007","Alberta","2021A000248","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368017","10.3.20.1.1","31.4","","","","1"
"2008","Alberta","2021A000248","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368017","10.3.20.1.1","29.7","","","","1"
"2009","Alberta","2021A000248","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368017","10.3.20.1.1","31.7","","","","1"
"2010","Alberta","2021A000248","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368017","10.3.20.1.1","32.3","","","","1"
"2011","Alberta","2021A000248","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368017","10.3.20.1.1","29.7","","","","1"
"2012","Alberta","2021A000248","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368017","10.3.20.1.1","27.9","","","","1"
"2013","Alberta","2021A000248","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368017","10.3.20.1.1","29.4","","","","1"
"2014","Alberta","2021A000248","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368017","10.3.20.1.1","28.3","","","","1"
"2015","Alberta","2021A000248","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368017","10.3.20.1.1","30.6","","","","1"
"2016","Alberta","2021A000248","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368017","10.3.20.1.1","31.9","","","","1"
"2017","Alberta","2021A000248","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368017","10.3.20.1.1","35.3","","","","1"
"2018","Alberta","2021A000248","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368017","10.3.20.1.1","37.6","","","","1"
"2019","Alberta","2021A000248","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368017","10.3.20.1.1","36.7","","","","1"
"2020","Alberta","2021A000248","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368017","10.3.20.1.1","29.6","","","","1"
"2021","Alberta","2021A000248","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368017","10.3.20.1.1","36.3","","","","1"
"2022","Alberta","2021A000248","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368017","10.3.20.1.1","36.4","","","","1"
"2023","Alberta","2021A000248","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368017","10.3.20.1.1","41.2","","","","1"
"2024","Alberta","2021A000248","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368017","10.3.20.1.1","39.3","","","","1"
"2001","Alberta","2021A000248","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368018","10.3.21.1.1","105.4","","","","1"
"2002","Alberta","2021A000248","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368018","10.3.21.1.1","108.0","","","","1"
"2003","Alberta","2021A000248","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368018","10.3.21.1.1","102.7","","","","1"
"2004","Alberta","2021A000248","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368018","10.3.21.1.1","104.7","","","","1"
"2005","Alberta","2021A000248","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368018","10.3.21.1.1","117.6","","","","1"
"2006","Alberta","2021A000248","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368018","10.3.21.1.1","132.1","","","","1"
"2007","Alberta","2021A000248","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368018","10.3.21.1.1","130.0","","","","1"
"2008","Alberta","2021A000248","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368018","10.3.21.1.1","139.7","","","","1"
"2009","Alberta","2021A000248","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368018","10.3.21.1.1","128.1","","","","1"
"2010","Alberta","2021A000248","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368018","10.3.21.1.1","126.5","","","","1"
"2011","Alberta","2021A000248","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368018","10.3.21.1.1","135.8","","","","1"
"2012","Alberta","2021A000248","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368018","10.3.21.1.1","139.6","","","","1"
"2013","Alberta","2021A000248","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368018","10.3.21.1.1","148.8","","","","1"
"2014","Alberta","2021A000248","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368018","10.3.21.1.1","154.9","","","","1"
"2015","Alberta","2021A000248","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368018","10.3.21.1.1","145.6","","","","1"
"2016","Alberta","2021A000248","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368018","10.3.21.1.1","147.9","","","","1"
"2017","Alberta","2021A000248","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368018","10.3.21.1.1","140.4","","","","1"
"2018","Alberta","2021A000248","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368018","10.3.21.1.1","143.7","","","","1"
"2019","Alberta","2021A000248","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368018","10.3.21.1.1","150.3","","","","1"
"2020","Alberta","2021A000248","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368018","10.3.21.1.1","148.5","","","","1"
"2021","Alberta","2021A000248","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368018","10.3.21.1.1","158.2","","","","1"
"2022","Alberta","2021A000248","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368018","10.3.21.1.1","185.4","","","","1"
"2023","Alberta","2021A000248","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368018","10.3.21.1.1","206.5","","","","1"
"2024","Alberta","2021A000248","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368018","10.3.21.1.1","210.1","","","","1"
"2001","Alberta","2021A000248","Full-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368020","10.3.23.1.1","82.5","","","","1"
"2002","Alberta","2021A000248","Full-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368020","10.3.23.1.1","81.6","","","","1"
"2003","Alberta","2021A000248","Full-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368020","10.3.23.1.1","85.3","","","","1"
"2004","Alberta","2021A000248","Full-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368020","10.3.23.1.1","81.5","","","","1"
"2005","Alberta","2021A000248","Full-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368020","10.3.23.1.1","91.4","","","","1"
"2006","Alberta","2021A000248","Full-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368020","10.3.23.1.1","98.8","","","","1"
"2007","Alberta","2021A000248","Full-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368020","10.3.23.1.1","100.2","","","","1"
"2008","Alberta","2021A000248","Full-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368020","10.3.23.1.1","98.2","","","","1"
"2009","Alberta","2021A000248","Full-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368020","10.3.23.1.1","99.4","","","","1"
"2010","Alberta","2021A000248","Full-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368020","10.3.23.1.1","95.2","","","","1"
"2011","Alberta","2021A000248","Full-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368020","10.3.23.1.1","96.0","","","","1"
"2012","Alberta","2021A000248","Full-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368020","10.3.23.1.1","96.1","","","","1"
"2013","Alberta","2021A000248","Full-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368020","10.3.23.1.1","92.2","","","","1"
"2014","Alberta","2021A000248","Full-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368020","10.3.23.1.1","93.3","","","","1"
"2015","Alberta","2021A000248","Full-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368020","10.3.23.1.1","104.0","","","","1"
"2016","Alberta","2021A000248","Full-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368020","10.3.23.1.1","106.1","","","","1"
"2017","Alberta","2021A000248","Full-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368020","10.3.23.1.1","109.2","","","","1"
"2018","Alberta","2021A000248","Full-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368020","10.3.23.1.1","114.1","","","","1"
"2019","Alberta","2021A000248","Full-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368020","10.3.23.1.1","112.3","","","","1"
"2020","Alberta","2021A000248","Full-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368020","10.3.23.1.1","115.5","","","","1"
"2021","Alberta","2021A000248","Full-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368020","10.3.23.1.1","131.6","","","","1"
"2022","Alberta","2021A000248","Full-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368020","10.3.23.1.1","130.0","","","","1"
"2023","Alberta","2021A000248","Full-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368020","10.3.23.1.1","123.0","","","","1"
"2024","Alberta","2021A000248","Full-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368020","10.3.23.1.1","129.5","","","","1"
"2001","Alberta","2021A000248","Full-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368021","10.3.24.1.1","106.4","","","","1"
"2002","Alberta","2021A000248","Full-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368021","10.3.24.1.1","113.3","","","","1"
"2003","Alberta","2021A000248","Full-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368021","10.3.24.1.1","115.0","","","","1"
"2004","Alberta","2021A000248","Full-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368021","10.3.24.1.1","116.6","","","","1"
"2005","Alberta","2021A000248","Full-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368021","10.3.24.1.1","129.6","","","","1"
"2006","Alberta","2021A000248","Full-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368021","10.3.24.1.1","137.9","","","","1"
"2007","Alberta","2021A000248","Full-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368021","10.3.24.1.1","142.8","","","","1"
"2008","Alberta","2021A000248","Full-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368021","10.3.24.1.1","147.7","","","","1"
"2009","Alberta","2021A000248","Full-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368021","10.3.24.1.1","149.8","","","","1"
"2010","Alberta","2021A000248","Full-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368021","10.3.24.1.1","158.0","","","","1"
"2011","Alberta","2021A000248","Full-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368021","10.3.24.1.1","172.3","","","","1"
"2012","Alberta","2021A000248","Full-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368021","10.3.24.1.1","172.6","","","","1"
"2013","Alberta","2021A000248","Full-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368021","10.3.24.1.1","181.0","","","","1"
"2014","Alberta","2021A000248","Full-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368021","10.3.24.1.1","183.2","","","","1"
"2015","Alberta","2021A000248","Full-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368021","10.3.24.1.1","192.7","","","","1"
"2016","Alberta","2021A000248","Full-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368021","10.3.24.1.1","197.6","","","","1"
"2017","Alberta","2021A000248","Full-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368021","10.3.24.1.1","197.9","","","","1"
"2018","Alberta","2021A000248","Full-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368021","10.3.24.1.1","207.6","","","","1"
"2019","Alberta","2021A000248","Full-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368021","10.3.24.1.1","217.2","","","","1"
"2020","Alberta","2021A000248","Full-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368021","10.3.24.1.1","217.4","","","","1"
"2021","Alberta","2021A000248","Full-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368021","10.3.24.1.1","232.3","","","","1"
