"REF_DATE","GEO","DGUID","Labour force characteristics","North American Industry Classification System (NAICS)","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022","Alberta","2021A000248","Part-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368037","10.4.10.1.1","5.1","","","","1"
"2023","Alberta","2021A000248","Part-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368037","10.4.10.1.1","6.4","","","","1"
"2024","Alberta","2021A000248","Part-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368037","10.4.10.1.1","6.7","","","","1"
"2001","Alberta","2021A000248","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368054","10.4.14.1.1","59.6","","","","1"
"2002","Alberta","2021A000248","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368054","10.4.14.1.1","59.4","","","","1"
"2003","Alberta","2021A000248","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368054","10.4.14.1.1","66.0","","","","1"
"2004","Alberta","2021A000248","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368054","10.4.14.1.1","61.8","","","","1"
"2005","Alberta","2021A000248","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368054","10.4.14.1.1","68.0","","","","1"
"2006","Alberta","2021A000248","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368054","10.4.14.1.1","65.7","","","","1"
"2007","Alberta","2021A000248","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368054","10.4.14.1.1","66.9","","","","1"
"2008","Alberta","2021A000248","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368054","10.4.14.1.1","73.0","","","","1"
"2009","Alberta","2021A000248","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368054","10.4.14.1.1","78.9","","","","1"
"2010","Alberta","2021A000248","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368054","10.4.14.1.1","79.0","","","","1"
"2011","Alberta","2021A000248","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368054","10.4.14.1.1","77.3","","","","1"
"2012","Alberta","2021A000248","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368054","10.4.14.1.1","81.0","","","","1"
"2013","Alberta","2021A000248","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368054","10.4.14.1.1","78.2","","","","1"
"2014","Alberta","2021A000248","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368054","10.4.14.1.1","81.1","","","","1"
"2015","Alberta","2021A000248","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368054","10.4.14.1.1","78.1","","","","1"
"2016","Alberta","2021A000248","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368054","10.4.14.1.1","87.1","","","","1"
