"REF_DATE","GEO","DGUID","Labour force characteristics","North American Industry Classification System (NAICS)","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2008","Manitoba","2021A000246","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367002","8.3.25.1.1","16.4","","","","1"
"2009","Manitoba","2021A000246","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367002","8.3.25.1.1","16.9","","","","1"
"2010","Manitoba","2021A000246","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367002","8.3.25.1.1","16.3","","","","1"
"2011","Manitoba","2021A000246","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367002","8.3.25.1.1","16.3","","","","1"
"2012","Manitoba","2021A000246","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367002","8.3.25.1.1","16.7","","","","1"
"2013","Manitoba","2021A000246","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367002","8.3.25.1.1","17.6","","","","1"
"2014","Manitoba","2021A000246","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367002","8.3.25.1.1","15.7","","","","1"
"2015","Manitoba","2021A000246","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367002","8.3.25.1.1","15.7","","","","1"
"2016","Manitoba","2021A000246","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367002","8.3.25.1.1","16.2","","","","1"
"2017","Manitoba","2021A000246","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367002","8.3.25.1.1","16.0","","","","1"
"2018","Manitoba","2021A000246","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367002","8.3.25.1.1","15.8","","","","1"
"2019","Manitoba","2021A000246","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367002","8.3.25.1.1","16.2","","","","1"
"2020","Manitoba","2021A000246","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367002","8.3.25.1.1","14.8","","","","1"
