"REF_DATE","GEO","DGUID","Labour force characteristics","North American Industry Classification System (NAICS)","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Ontario","2021A000235","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366496","7.3.14.1.1","790.5","","","","1"
"2020","Ontario","2021A000235","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366496","7.3.14.1.1","753.4","","","","1"
"2021","Ontario","2021A000235","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366496","7.3.14.1.1","778.6","","","","1"
"2022","Ontario","2021A000235","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366496","7.3.14.1.1","819.6","","","","1"
"2023","Ontario","2021A000235","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366496","7.3.14.1.1","819.8","","","","1"
"2024","Ontario","2021A000235","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366496","7.3.14.1.1","806.0","","","","1"
"2001","Ontario","2021A000235","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366484","7.3.17.1.1","244.5","","","","1"
"2002","Ontario","2021A000235","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366484","7.3.17.1.1","246.4","","","","1"
"2003","Ontario","2021A000235","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366484","7.3.17.1.1","255.7","","","","1"
"2004","Ontario","2021A000235","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366484","7.3.17.1.1","260.5","","","","1"
"2005","Ontario","2021A000235","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366484","7.3.17.1.1","252.0","","","","1"
"2006","Ontario","2021A000235","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366484","7.3.17.1.1","262.6","","","","1"
"2007","Ontario","2021A000235","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366484","7.3.17.1.1","271.2","","","","1"
