"REF_DATE","GEO","DGUID","Labour force characteristics","North American Industry Classification System (NAICS)","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2006","New Brunswick","2021A000213","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365476","5.3.14.1.1","41.1","","","","1"
"2007","New Brunswick","2021A000213","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365476","5.3.14.1.1","42.0","","","","1"
"2008","New Brunswick","2021A000213","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365476","5.3.14.1.1","42.7","","","","1"
"2009","New Brunswick","2021A000213","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365476","5.3.14.1.1","40.8","","","","1"
"2010","New Brunswick","2021A000213","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365476","5.3.14.1.1","41.9","","","","1"
"2011","New Brunswick","2021A000213","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365476","5.3.14.1.1","39.7","","","","1"
"2012","New Brunswick","2021A000213","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365476","5.3.14.1.1","42.7","","","","1"
"2013","New Brunswick","2021A000213","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365476","5.3.14.1.1","42.3","","","","1"
"2014","New Brunswick","2021A000213","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365476","5.3.14.1.1","43.5","","","","1"
"2015","New Brunswick","2021A000213","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365476","5.3.14.1.1","44.0","","","","1"
"2016","New Brunswick","2021A000213","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365476","5.3.14.1.1","44.1","","","","1"
"2017","New Brunswick","2021A000213","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365476","5.3.14.1.1","44.3","","","","1"
"2018","New Brunswick","2021A000213","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365476","5.3.14.1.1","40.3","","","","1"
"2019","New Brunswick","2021A000213","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365476","5.3.14.1.1","38.5","","","","1"
"2020","New Brunswick","2021A000213","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365476","5.3.14.1.1","41.7","","","","1"
"2021","New Brunswick","2021A000213","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365476","5.3.14.1.1","42.0","","","","1"
"2022","New Brunswick","2021A000213","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365476","5.3.14.1.1","44.5","","","","1"
