"REF_DATE","GEO","DGUID","Labour force characteristics","North American Industry Classification System (NAICS)","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023","Ontario","2021A000235","Part-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366518","7.4.23.1.1","133.1","","","","1"
"2024","Ontario","2021A000235","Part-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366518","7.4.23.1.1","143.3","","","","1"
"2001","Ontario","2021A000235","Part-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366519","7.4.24.1.1","140.8","","","","1"
"2002","Ontario","2021A000235","Part-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366519","7.4.24.1.1","152.3","","","","1"
"2003","Ontario","2021A000235","Part-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366519","7.4.24.1.1","162.6","","","","1"
"2004","Ontario","2021A000235","Part-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366519","7.4.24.1.1","161.8","","","","1"
"2005","Ontario","2021A000235","Part-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366519","7.4.24.1.1","157.7","","","","1"
"2006","Ontario","2021A000235","Part-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366519","7.4.24.1.1","151.4","","","","1"
"2007","Ontario","2021A000235","Part-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366519","7.4.24.1.1","157.5","","","","1"
"2008","Ontario","2021A000235","Part-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366519","7.4.24.1.1","169.3","","","","1"
"2009","Ontario","2021A000235","Part-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366519","7.4.24.1.1","173.0","","","","1"
"2010","Ontario","2021A000235","Part-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366519","7.4.24.1.1","173.2","","","","1"
"2011","Ontario","2021A000235","Part-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366519","7.4.24.1.1","176.0","","","","1"
"2012","Ontario","2021A000235","Part-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366519","7.4.24.1.1","180.6","","","","1"
"2013","Ontario","2021A000235","Part-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366519","7.4.24.1.1","192.0","","","","1"
"2014","Ontario","2021A000235","Part-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366519","7.4.24.1.1","194.2","","","","1"
"2015","Ontario","2021A000235","Part-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366519","7.4.24.1.1","185.9","","","","1"
"2016","Ontario","2021A000235","Part-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366519","7.4.24.1.1","204.4","","","","1"
"2017","Ontario","2021A000235","Part-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366519","7.4.24.1.1","199.7","","","","1"
"2018","Ontario","2021A000235","Part-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366519","7.4.24.1.1","189.5","","","","1"
"2019","Ontario","2021A000235","Part-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366519","7.4.24.1.1","185.3","","","","1"
"2020","Ontario","2021A000235","Part-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366519","7.4.24.1.1","176.6","","","","1"
"2021","Ontario","2021A000235","Part-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366519","7.4.24.1.1","183.4","","","","1"
"2022","Ontario","2021A000235","Part-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366519","7.4.24.1.1","188.8","","","","1"
"2023","Ontario","2021A000235","Part-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366519","7.4.24.1.1","195.4","","","","1"
"2024","Ontario","2021A000235","Part-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366519","7.4.24.1.1","199.8","","","","1"
"2001","Ontario","2021A000235","Part-time employment","Accommodation and food services [72]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366521","7.4.26.1.1","141.7","","","","1"
"2002","Ontario","2021A000235","Part-time employment","Accommodation and food services [72]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366521","7.4.26.1.1","152.0","","","","1"
"2003","Ontario","2021A000235","Part-time employment","Accommodation and food services [72]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366521","7.4.26.1.1","147.7","","","","1"
"2004","Ontario","2021A000235","Part-time employment","Accommodation and food services [72]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366521","7.4.26.1.1","150.2","","","","1"
"2005","Ontario","2021A000235","Part-time employment","Accommodation and food services [72]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366521","7.4.26.1.1","152.3","","","","1"
"2006","Ontario","2021A000235","Part-time employment","Accommodation and food services [72]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366521","7.4.26.1.1","161.6","","","","1"
"2007","Ontario","2021A000235","Part-time employment","Accommodation and food services [72]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366521","7.4.26.1.1","166.9","","","","1"
"2008","Ontario","2021A000235","Part-time employment","Accommodation and food services [72]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366521","7.4.26.1.1","170.9","","","","1"
"2009","Ontario","2021A000235","Part-time employment","Accommodation and food services [72]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366521","7.4.26.1.1","169.3","","","","1"
"2010","Ontario","2021A000235","Part-time employment","Accommodation and food services [72]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366521","7.4.26.1.1","178.9","","","","1"
"2011","Ontario","2021A000235","Part-time employment","Accommodation and food services [72]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366521","7.4.26.1.1","183.2","","","","1"
"2012","Ontario","2021A000235","Part-time employment","Accommodation and food services [72]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366521","7.4.26.1.1","185.2","","","","1"
"2013","Ontario","2021A000235","Part-time employment","Accommodation and food services [72]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366521","7.4.26.1.1","188.9","","","","1"
"2014","Ontario","2021A000235","Part-time employment","Accommodation and food services [72]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366521","7.4.26.1.1","184.6","","","","1"
"2015","Ontario","2021A000235","Part-time employment","Accommodation and food services [72]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366521","7.4.26.1.1","196.7","","","","1"
"2016","Ontario","2021A000235","Part-time employment","Accommodation and food services [72]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366521","7.4.26.1.1","190.7","","","","1"
"2017","Ontario","2021A000235","Part-time employment","Accommodation and food services [72]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366521","7.4.26.1.1","191.7","","","","1"
"2018","Ontario","2021A000235","Part-time employment","Accommodation and food services [72]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366521","7.4.26.1.1","204.4","","","","1"
"2019","Ontario","2021A000235","Part-time employment","Accommodation and food services [72]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366521","7.4.26.1.1","203.8","","","","1"
"2020","Ontario","2021A000235","Part-time employment","Accommodation and food services [72]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366521","7.4.26.1.1","155.1","","","","1"
"2021","Ontario","2021A000235","Part-time employment","Accommodation and food services [72]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366521","7.4.26.1.1","174.5","","","","1"
"2022","Ontario","2021A000235","Part-time employment","Accommodation and food services [72]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366521","7.4.26.1.1","176.4","","","","1"
"2023","Ontario","2021A000235","Part-time employment","Accommodation and food services [72]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366521","7.4.26.1.1","197.4","","","","1"
"2024","Ontario","2021A000235","Part-time employment","Accommodation and food services [72]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366521","7.4.26.1.1","202.7","","","","1"
"2001","Ontario","2021A000235","Part-time employment","Public administration [91]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366523","7.4.28.1.1","19.5","","","","1"
"2002","Ontario","2021A000235","Part-time employment","Public administration [91]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366523","7.4.28.1.1","19.2","","","","1"
"2003","Ontario","2021A000235","Part-time employment","Public administration [91]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366523","7.4.28.1.1","19.0","","","","1"
"2004","Ontario","2021A000235","Part-time employment","Public administration [91]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366523","7.4.28.1.1","20.1","","","","1"
"2005","Ontario","2021A000235","Part-time employment","Public administration [91]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366523","7.4.28.1.1","22.5","","","","1"
"2006","Ontario","2021A000235","Part-time employment","Public administration [91]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366523","7.4.28.1.1","21.5","","","","1"
"2007","Ontario","2021A000235","Part-time employment","Public administration [91]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366523","7.4.28.1.1","21.1","","","","1"
"2008","Ontario","2021A000235","Part-time employment","Public administration [91]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366523","7.4.28.1.1","24.6","","","","1"
"2009","Ontario","2021A000235","Part-time employment","Public administration [91]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366523","7.4.28.1.1","24.3","","","","1"
"2010","Ontario","2021A000235","Part-time employment","Public administration [91]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366523","7.4.28.1.1","21.7","","","","1"
"2011","Ontario","2021A000235","Part-time employment","Public administration [91]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366523","7.4.28.1.1","21.0","","","","1"
"2012","Ontario","2021A000235","Part-time employment","Public administration [91]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366523","7.4.28.1.1","20.1","","","","1"
"2013","Ontario","2021A000235","Part-time employment","Public administration [91]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366523","7.4.28.1.1","22.2","","","","1"
"2014","Ontario","2021A000235","Part-time employment","Public administration [91]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366523","7.4.28.1.1","22.8","","","","1"
"2015","Ontario","2021A000235","Part-time employment","Public administration [91]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366523","7.4.28.1.1","21.8","","","","1"
"2016","Ontario","2021A000235","Part-time employment","Public administration [91]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366523","7.4.28.1.1","22.4","","","","1"
"2017","Ontario","2021A000235","Part-time employment","Public administration [91]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366523","7.4.28.1.1","22.5","","","","1"
"2018","Ontario","2021A000235","Part-time employment","Public administration [91]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366523","7.4.28.1.1","17.3","","","","1"
"2019","Ontario","2021A000235","Part-time employment","Public administration [91]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366523","7.4.28.1.1","20.8","","","","1"
"2020","Ontario","2021A000235","Part-time employment","Public administration [91]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366523","7.4.28.1.1","16.8","","","","1"
"2021","Ontario","2021A000235","Part-time employment","Public administration [91]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366523","7.4.28.1.1","21.6","","","","1"
"2022","Ontario","2021A000235","Part-time employment","Public administration [91]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366523","7.4.28.1.1","24.4","","","","1"
"2023","Ontario","2021A000235","Part-time employment","Public administration [91]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366523","7.4.28.1.1","21.6","","","","1"
"2024","Ontario","2021A000235","Part-time employment","Public administration [91]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366523","7.4.28.1.1","27.2","","","","1"


