"REF_DATE","GEO","DGUID","Labour force characteristics","North American Industry Classification System (NAICS)","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Saskatchewan","2021A000247","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367532","9.4.17.1.1","3.0","","","","1"
"2018","Saskatchewan","2021A000247","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367532","9.4.17.1.1","3.5","","","","1"
"2019","Saskatchewan","2021A000247","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367532","9.4.17.1.1","3.6","","","","1"
"2020","Saskatchewan","2021A000247","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367532","9.4.17.1.1","2.9","","","","1"
"2021","Saskatchewan","2021A000247","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367532","9.4.17.1.1","3.1","","","","1"
"2022","Saskatchewan","2021A000247","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367532","9.4.17.1.1","3.2","","","","1"
"2023","Saskatchewan","2021A000247","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367532","9.4.17.1.1","3.5","","","","1"
"2024","Saskatchewan","2021A000247","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367532","9.4.17.1.1","3.7","","","","1"
"2001","Saskatchewan","2021A000247","Part-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367540","9.4.25.1.1","4.4","","","","1"
"2002","Saskatchewan","2021A000247","Part-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367540","9.4.25.1.1","4.7","","","","1"
"2003","Saskatchewan","2021A000247","Part-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367540","9.4.25.1.1","5.0","","","","1"
"2004","Saskatchewan","2021A000247","Part-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367540","9.4.25.1.1","4.8","","","","1"
"2005","Saskatchewan","2021A000247","Part-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367540","9.4.25.1.1","4.9","","","","1"
"2006","Saskatchewan","2021A000247","Part-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367540","9.4.25.1.1","4.6","","","","1"
"2007","Saskatchewan","2021A000247","Part-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367540","9.4.25.1.1","5.4","","","","1"
"2008","Saskatchewan","2021A000247","Part-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367540","9.4.25.1.1","4.8","","","","1"
